"Search Terms","Pojmovi za pretragu"
"Search entire store here...","Ovde Pretražite celu prodavnicu..."
"Select All","Izaberi sve"
"Sender","Pošiljalac"
"Shipments","Isporuke"
"Shipping","Dostava"
"Shipping Address","Adresa za dostavu"
"Shopping Cart","Korpa"
"Start Date","Početni datum"
"Store","Prodavnica"
"Store View","Prikaz prodavnice"
"Stores","Prodavnice"
"Subject","Predmet"
"Submit","Pošalji"
"Subtotal","Međuzbir"
"System","Sistem"
"Tags","Oznake"
"Tax","Porez"
"Template","Šablon"
"Template Content","Sadržaj šablona"
"Template Information","Informacije o šablonu"
"Template Name","Naziv šablona"
"Template Styles","Stilovi šablona"
"Template Subject","Predmet šablona"
"Template Type","Tip šablona"
"Terms and Conditions","Uslovi Korišćenja"
"Text","Tekst"
"The JavaScript/CSS cache has been cleaned.","Keš JavaScript/CSS je obrisan."
"The Magento cache storage has been flushed.","Keš skladište Magenta je obrisan."
"The attribute set has been removed.","Skup atributa je uklonjen."
"The image cache was cleaned.","Slika keša je obrisana."
"This action cannot be undone.","Ovu akciju nije moguće opozvati."
"This is a required field.","Ovo polje je neophodno."
"Time","Vreme"
"To","Do"
"Tools","Alati"
"Total","Ukupno"
"Transaction Details","Detalji transakcije"
"Transaction ID","ID тransakcije"
"Transaction Type","Vrsta transakcije"
"Transactional Emails","Transaktivni Emailovi"
"Type","Tip"
"Unknown","Nepoznato"
"Update","Ažuriraj"
"Upload File","Pošalji datoteku"
"Use All Available Attributes","Koristi sve raspoložive atribute"
"Use Config Settings","Koristi konfiguraciona podešavanja"
"Use Default","Koristi podrazumevano"
"Use Default Value","Koristi podrazumevanu vrednost"
"Use FTP Connection","Koristite FTP vezu"
"User Email","Korisnička e-pošta"
"User Name","Korisničko ime"
"User Password","Korisnička lozinka"
"View Statistics For:","Prikaz statistike za:"
"Warning","Upozorenje"
"Website","Web sajt"
"What is this?","Šta je ovo?"
"YTD","GODINA DO DATUMA"
"Year","Godina"
"Yes","Da"
"You have logged out.","Odjavili ste se."
"Your password reset link has expired.","Link za oporavak vaše lozinke je istekao."
"Zip/Postal Code","Poštanski broj"
"[ deleted ]","[izbrisan]"
"[STORE VIEW]","[PRIKAZ PRODAVNICE]"
"close","zatvori"
"critical","kritično"
"failed","neuspešno"
"from","od"
"major","glavni"
"minor","manji"
"notice","napomena"
"successful","uspešno"
"to","do"
